name,Date,State,WindinStudy,BR,SH,LoadinStudy,912L,174L
Alt2,Sep-31,N-0,193.5323219,450,0,1680.72,129.6071014,53.06430435
Alt2,Sep-31,N-0,205.4970657,450,0,1648.51,121.674408,56.53170395
Alt2,Sep-31,N-0,252.2289674,0,0,1607.63,257.3761597,61.41714478
Alt2,Sep-31,N-0,358.7159057,0,0,1588.18,218.628067,45.77909851
Alt2,Sep-31,N-0,462.8810129,0,0,1552.33,175.1441803,30.19799614
Alt2,Sep-31,N-0,438.6284544,0,0,1540.64,172.2724152,23.73350143
Alt2,Sep-31,N-0,407.5445957,450,0,1543.12,32.59244156,22.44044304
Alt2,Sep-31,N-0,398.1273142,450,0,1581.2,45.57495499,28.38245583
Alt2,Sep-31,N-0,416.3898441,450,0,1609.03,48.96278381,31.81682587
Alt2,Sep-31,N-0,406.333443,450,0,1635.6,61.39350891,42.51887131
Alt2,Sep-31,N-0,443.798305,450,0,1676.41,58.9607048,47.74048233
Alt2,Sep-31,N-0,471.605777,450,0,1666.89,48.12151718,31.7784481
Alt2,Sep-31,N-0,494.5214207,450,0,1656.85,39.0728035,29.90979385
Alt2,Sep-31,N-0,439.5933412,450,0,1664.86,54.94871902,39.74791336
Alt2,Sep-31,N-0,446.9610293,450,0,1669.89,54.22227478,39.51810074
Alt2,Sep-31,N-0,427.8684229,450,0,1659.25,49.99942017,37.41685867
Alt2,Sep-31,N-0,372.6280323,450,0,1670.93,72.30678558,43.46609879
Alt2,Sep-31,N-0,368.0551174,450,0,1673.34,75.4699173,42.69841766
Alt2,Sep-31,N-0,405.2663834,450,0,1676.95,66.89122772,41.27781296
Alt2,Sep-31,N-0,417.5475391,450,0,1693.85,66.80161285,41.31748581
Alt2,Sep-31,N-0,393.2867348,450,0,1692.03,74.9475174,41.76958847
Alt2,Sep-31,N-0,378.9926316,450,0,1667.14,70.29348755,39.17846298
Alt2,Sep-31,N-0,333.5185933,450,0,1669.28,85.10058594,42.9920845
Alt2,Sep-31,N-0,286.9567466,450,0,1684.32,105.4219894,43.52687454
Alt2,Sep-31,N-0,358.2553414,450,0,1672.6,76.65088654,31.35834503
Alt2,Sep-31,N-0,452.9300997,450,0,1643.01,43.73607635,30.12292099
Alt2,Sep-31,N-0,483.6833144,450,0,1604.85,31.97505951,28.63467979
Alt2,Sep-31,N-0,599.500222,0,0,1588.68,146.4242859,19.68634987
Alt2,Sep-31,N-0,710.7562332,0,0,1577.87,118.8793564,17.68334579
Alt2,Sep-31,N-0,848.795742,0,0,1579.68,83.6599884,11.91206932
Alt2,Sep-31,N-0,913.7410052,0,0,1586.75,69.5366745,13.47199535
Alt2,Sep-31,N-0,1072.165899,0,0,1593.55,27.60891151,2.951909065
Alt2,Sep-31,N-0,1217.646308,0,0,1606.76,2.309019566,-3.964671135
Alt2,Sep-31,N-0,1282.268883,0,0,1643.69,-4.700774193,-7.143215656
Alt2,Sep-31,N-0,1231.8493,380.7692261,380.7692261,1683.39,-150.692749,-11.73970413
Alt2,Sep-31,N-0,1216.217687,356.1741028,380.7692261,1683.75,-145.5798187,-18.61098099
Alt2,Sep-31,N-0,1153.564818,380.7692261,380.7692261,1693.64,-131.5120544,-13.44377518
Alt2,Sep-31,N-0,1006.051109,380.7692261,380.7692261,1691.64,-100.6605301,-9.357785225
Alt2,Sep-31,N-0,978.4442993,380.7692261,380.7692261,1670.01,-94.75965881,-11.66302013
Alt2,Sep-31,N-0,925.6856502,380.7692261,380.7692261,1681.36,-44.23335648,-2.704418659
Alt2,Sep-31,N-0,879.9517738,380.7692261,380.7692261,1679.13,-81.15112305,-10.81317234
Alt2,Sep-31,N-0,858.7392483,380.7692261,380.7692261,1683.03,-79.2728653,-11.03977013
Alt2,Sep-31,N-0,870.919513,380.7692261,380.7692261,1693.05,-45.11272049,-5.560219288
Alt2,Sep-31,N-0,869.8927331,380.7692261,380.7692261,1688.15,-91.65055084,-15.79533482
Alt2,Sep-31,N-0,873.0758562,380.7692261,380.7692261,1709.93,-86.64406586,-9.345068932
Alt2,Sep-31,N-0,846.6881518,380.7692261,380.7692261,1700.51,-79.89041138,-6.481954575
Alt2,Sep-31,N-0,824.2511678,380.7692261,380.7692261,1703.72,-77.94778442,-6.256424427
Alt2,Sep-31,N-0,785.752942,380.7692261,380.7692261,1710.64,-73.22608185,-7.770153999
Alt2,Sep-31,N-0,957.6591179,380.7692261,380.7692261,1693.33,-106.3259735,-12.52077675
Alt2,Sep-31,N-0,1024.531885,380.7692261,380.7692261,1674.72,-117.603241,-5.505053997
Alt2,Sep-31,N-0,1149.38791,380.7692261,380.7692261,1643.24,-137.8426361,-5.625358105
Alt2,Sep-31,N-0,1221.277023,0,0,1622.76,-2.368178129,-7.817394733
Alt2,Sep-31,N-0,1297.864576,0,0,1609.5,-18.0968895,-9.533020973
Alt2,Sep-31,N-0,1288.129419,0,0,1601.62,-18.40889931,-9.559405327
Alt2,Sep-31,N-0,1233.965621,0,0,1599.32,-2.043224335,-6.454446316
Alt2,Sep-31,N-0,1140.297552,0,0,1604.4,26.62494278,0.957618654
Alt2,Sep-31,N-0,1062.017069,0,0,1598.37,43.49813843,7.597670078
Alt2,Sep-31,N-0,1044.030313,0,0,1625.05,51.551548,6.637703896
Alt2,Sep-31,N-0,1012.48068,380.7692261,380.7692261,1641.01,-93.31893158,9.159469604
Alt2,Sep-31,N-0,1057.560175,380.7692261,380.7692261,1611.29,-107.7594147,-1.680859804
Alt2,Sep-31,N-0,1037.649482,380.7692261,380.7692261,1629.2,-101.5390701,-1.830028772
Alt2,Sep-31,N-0,1007.483843,380.7692261,380.7692261,1635.64,-99.93687439,-3.61097312
Alt2,Sep-31,N-0,950.7400669,380.7692261,380.7692261,1641.34,-87.73648071,-2.185673714
Alt2,Sep-31,N-0,934.2270513,380.7692261,380.7692261,1650.05,-87.0977478,-1.779016972
Alt2,Sep-31,N-0,931.4293733,380.7692261,380.7692261,1665.74,-85.3042984,-0.629366815
Alt2,Sep-31,N-0,918.2037461,380.7692261,380.7692261,1674.22,-82.24887085,-0.984780371
Alt2,Sep-31,N-0,950.2079697,380.7692261,380.7692261,1688.83,-80.39785004,1.289913058
Alt2,Sep-31,N-0,998.28649,380.7692261,380.7692261,1702.82,-87.87442017,-1.406267762
Alt2,Sep-31,N-0,1172.922595,380.7692261,380.7692261,1709.45,-122.4501114,-5.964434624
Alt2,Sep-31,N-0,1207.502968,380.7692261,380.7692261,1697.6,-125.1970825,-3.170767307
Alt2,Sep-31,N-0,1247.370224,380.7692261,380.7692261,1699.44,-130.4727631,-2.498240471
Alt2,Sep-31,N-0,1301.10918,380.7692261,380.7692261,1711.99,-142.2412415,-6.882056713
Alt2,Sep-31,N-0,1383.367766,380.7692261,380.7692261,1712.32,-167.4788818,-7.327078819
Alt2,Sep-31,N-0,1576.843441,356.1741028,348.0348206,1690.58,-193.2238617,-12.07151794
Alt2,Sep-31,N-0,1628.577823,323.3805542,225,1657.74,-176.9150696,-9.673175812
Alt2,Sep-31,N-0,1613.717839,0,0,1623.81,-87.2068634,-27.78026581
Alt2,Sep-31,N-0,1681.301939,0,0,1598.8,-101.5070572,-30.78192902
Alt2,Sep-31,N-0,1607.57361,0,0,1587.82,-84.79824066,-26.84119225
Alt2,Sep-31,N-0,1511.483686,0,0,1585.4,-59.86788559,-18.4751873
Alt2,Sep-31,N-0,1478.983345,0,0,1562.97,-56.90275574,-19.93623734
Alt2,Sep-31,N-0,1404.416921,0,0,1544.62,-47.90497971,-20.65631866
Alt2,Sep-31,N-0,1182.691315,0,0,1557.13,11.89612961,-2.065246105
Alt2,Sep-31,N-0,1125.46211,0,0,1566.62,25.11873436,0.855887532
Alt2,Sep-31,N-0,1194.153779,0,0,1539.48,-2.940361023,-10.02475452
Alt2,Sep-31,N-0,1134.665825,380.7692261,380.7692261,1556.65,-122.2785034,-1.628964305
Alt2,Sep-31,N-0,1073.377492,380.7692261,380.7692261,1593.13,-110.953476,1.522895455
Alt2,Sep-31,N-0,1086.352789,380.7692261,380.7692261,1607.14,-106.5239258,2.783863783
Alt2,Sep-31,N-0,1150.919456,380.7692261,380.7692261,1606.1,-117.529892,-0.522883356
Alt2,Sep-31,N-0,1219.252746,380.7692261,380.7692261,1614.58,-126.2219696,-1.400174022
Alt2,Sep-31,N-0,1245.700021,380.7692261,380.7692261,1619.44,-127.7951126,-2.214499712
Alt2,Sep-31,N-0,1282.675427,380.7692261,380.7692261,1626.83,-134.9016266,-2.658217192
Alt2,Sep-31,N-0,1321.032548,380.7692261,380.7692261,1652.11,-137.2666779,-0.958187997
Alt2,Sep-31,N-0,1337.855353,380.7692261,380.7692261,1654.26,-139.9640961,-0.955730677
Alt2,Sep-31,N-0,1427.818246,356.1741028,356.1741028,1661.03,-147.6259003,-2.109348536
Alt2,Sep-31,N-0,1452.616155,380.7692261,356.1741028,1677.32,-146.9782562,-0.02331017
Alt2,Sep-31,N-0,1435.208143,356.1741028,356.1741028,1678.79,-157.0205994,-6.779551983
Alt2,Sep-31,N-0,1451.466019,356.1741028,356.1741028,1656.97,-157.6087952,-4.29438448
Alt2,Sep-31,N-0,1407.747365,356.1741028,356.1741028,1640.74,-149.333847,-1.894950509
Alt2,Sep-31,N-0,1564.369448,0,0,1602.59,-55.31699371,-5.722345352
Alt2,Sep-31,N-0,1784.117083,0,0,1575.35,-109.6874466,-16.35101509
Alt2,Sep-31,N-0,1930.952643,0,0,1557.04,-152.901001,-24.82499695
Alt2,Sep-31,N-0,1992.456381,0,0,1559.9,-169.1671448,-28.21074486
Alt2,Sep-31,N-0,1837.816354,0,0,1554.66,-159.9932251,-44.55691147
Alt2,Sep-31,N-0,1703.991396,0,0,1562.09,-126.2687607,-33.82534409
Alt2,Sep-31,N-0,1627.598989,0,0,1561.51,-109.9576187,-31.79423141
Alt2,Sep-31,N-0,1401.348709,0,0,1578.17,-58.18301773,-16.65597725
Alt2,Sep-31,N-0,1206.616388,0,0,1591.2,-9.444256783,-1.752008319
Alt2,Sep-31,N-0,1062.193521,0,0,1593.33,29.00362778,9.942901611
Alt2,Sep-31,N-0,1000.456138,0,0,1608.12,49.20856094,19.95052147
Alt2,Sep-31,N-0,824.228137,380.7692261,380.7692261,1625.84,-100.9594955,-0.904552162
Alt2,Sep-31,N-0,777.7157631,380.7692261,380.7692261,1616.06,-93.94540405,0.028888868
Alt2,Sep-31,N-0,736.4013162,380.7692261,380.7692261,1634.78,-78.67251587,5.148172855
Alt2,Sep-31,N-0,778.9476433,443.0681152,380.7692261,1642.75,-110.4079895,-2.042552471
Alt2,Sep-31,N-0,796.3998241,450,380.7692261,1655.14,-116.1712723,-2.78923893
Alt2,Sep-31,N-0,775.7466979,450,426.0834351,1664.71,-119.1046982,-2.993326902
Alt2,Sep-31,N-0,769.5511456,450,450,1672.57,-120.9722977,-2.486001492
Alt2,Sep-31,N-0,680.3732705,450,450,1680.25,-96.89221954,4.664586544
Alt2,Sep-31,N-0,600.9772515,450,450,1685.48,-73.29282379,12.70913315
Alt2,Sep-31,N-0,530.2470741,450,450,1665.75,-56.97067261,16.75804138
Alt2,Sep-31,N-0,440.1344736,450,450,1674.62,-36.0400238,20.44207764
Alt2,Sep-31,N-0,360.7817301,450,450,1662.2,-8.667302132,27.67071724
Alt2,Sep-31,N-0,317.3099658,450,450,1638.55,-3.747568846,29.23491478
Alt2,Sep-31,N-0,281.65135,0,0,1612.65,250.4398804,60.12209702
Alt2,Sep-31,N-0,290.8881869,0,0,1585.52,243.8385315,57.44828033
Alt2,Sep-31,N-0,370.7654235,0,0,1567.87,203.1077118,40.37930679
Alt2,Sep-31,N-0,450.9503248,0,0,1552.36,182.6931305,28.12928963
Alt2,Sep-31,N-0,644.8746951,380.7692261,450,1544.84,-92.0203476,-14.38025188
Alt2,Sep-31,N-0,828.6215296,380.7692261,450,1534.7,-145.482193,-28.87110519
Alt2,Sep-31,N-0,958.3982511,380.7692261,450,1533.94,-176.2171173,-37.4186821
Alt2,Sep-31,N-0,1124.685837,380.7692261,450,1574.88,-203.4845428,-43.56264114
Alt2,Sep-31,N-0,1213.72437,380.7692261,450,1599.08,-216.3570557,-46.24534225
Alt2,Sep-31,N-0,1335.450614,356.1741028,356.1741028,1610.86,-159.6532593,-25.0010128
Alt2,Sep-31,N-0,1412.880517,323.3805542,323.3805542,1624.43,-202.6865234,-43.04947662
Alt2,Sep-31,N-0,1392.847482,323.3805542,323.3805542,1648.3,-194.810318,-36.28631973
Alt2,Sep-31,N-0,1378.972813,356.1741028,356.8467407,1665.57,-215.452179,-37.1276474
Alt2,Sep-31,N-0,1312.5036,380.7692261,380.7692261,1681.69,-212.568161,-36.3849678
Alt2,Sep-31,N-0,1257.198287,380.7692261,380.7692261,1697.02,-199.7552795,-31.59473228
Alt2,Sep-31,N-0,1152.312722,380.7692261,450,1694.67,-197.0649414,-31.66610146
Alt2,Sep-31,N-0,965.8105984,450,450,1702,-172.2719574,-23.06663513
Alt2,Sep-31,N-0,740.4647303,450,450,1714.85,-113.1543579,-4.071628571
Alt2,Sep-31,N-0,573.4870853,450,450,1715.99,-69.43467712,7.500754833
Alt2,Sep-31,N-0,519.1631539,450,450,1711.39,-56.77224731,10.60648823
Alt2,Sep-31,N-0,573.7558093,450,450,1715.54,-70.98928833,7.721990585
Alt2,Sep-31,N-0,605.6516981,450,450,1712.31,-78.63423157,5.644100666
Alt2,Sep-31,N-0,672.9094663,450,450,1688.6,-91.58390045,0.129138261
Alt2,Sep-31,N-0,871.7239285,380.7692261,413.8666992,1652.93,-119.863533,-6.584450245
Alt2,Sep-31,N-0,1041.89415,380.7692261,380.7692261,1622.98,-146.608429,-10.50742531
Alt2,Sep-31,N-0,1078.247143,0,0,1598.75,20.73957253,-4.734348297
Alt2,Sep-31,N-0,960.4940786,0,0,1574.36,45.55778503,3.943866253
Alt2,Sep-31,N-0,755.1602736,0,0,1566.02,97.7387619,13.8452177
Alt2,Sep-31,N-0,613.912919,0,0,1559.75,135.3218994,20.66836739
Alt2,Sep-31,N-0,584.5142002,0,24.63472748,1560.15,148.3162537,53.01811218
Alt2,Sep-31,N-0,590.4999938,0,380.7692261,1567.71,83.02139282,35.50075912
Alt2,Sep-31,N-0,566.9857421,356.1741028,380.7692261,1579.82,-33.56334305,13.8144455
Alt2,Sep-31,N-0,545.3790197,450,450,1618.22,-73.97211456,6.444517136
Alt2,Sep-31,N-0,526.5471067,450,450,1635.59,-70.92111206,-0.751466632
Alt2,Sep-31,N-0,538.5727355,450,450,1654.54,-71.74700165,-1.144361973
Alt2,Sep-31,N-0,452.2347298,450,450,1664.56,-47.22607422,6.541752815
Alt2,Sep-31,N-0,320.6147401,450,450,1671.25,-7.709102154,15.8577528
Alt2,Sep-31,N-0,291.1974893,450,450,1679.26,1.455684543,16.39638519
Alt2,Sep-31,N-0,319.2946801,450,450,1684.77,-4.407978058,13.51840305
Alt2,Sep-31,N-0,342.9822104,450,450,1696.13,-8.393419266,14.92098141
Alt2,Sep-31,N-0,400.4347701,450,450,1702.64,-21.23653221,16.26472664
Alt2,Sep-31,N-0,410.2118053,450,450,1705.02,-21.51047325,14.47000313
Alt2,Sep-31,N-0,431.4247882,450,450,1698.12,-31.54364014,13.51306915
Alt2,Sep-31,N-0,487.6199371,450,450,1682.19,-48.75959015,9.022745132
Alt2,Sep-31,N-0,506.5505227,450,450,1684.46,-54.16104507,7.588562965
Alt2,Sep-31,N-0,425.8428012,450,450,1692.61,-31.0245266,12.82752895
Alt2,Sep-31,N-0,419.2642014,450,450,1679.12,-40.09071732,15.06909084
Alt2,Sep-31,N-0,430.4279361,450,450,1649.92,-36.82256317,20.64405441
Alt2,Sep-31,N-0,512.2962875,0,0,1602.33,187.31633,40.61590195
Alt2,Sep-31,N-0,513.135236,0,0,1571.82,183.8462524,38.62494278
Alt2,Sep-31,N-0,595.3339872,0,0,1571.1,155.9881287,29.74655533
Alt2,Sep-31,N-0,715.4566042,0,0,1562.4,113.1141205,13.78260231
Alt2,Sep-31,N-0,617.6370986,380.7692261,450,1540.1,-84.1938324,-8.094750404
Alt2,Sep-31,N-0,537.8681083,380.7692261,450,1545.39,-58.6538887,-2.145876169
Alt2,Sep-31,N-0,518.4422238,380.7692261,450,1562.91,-46.71505356,4.073323727
Alt2,Sep-31,N-0,421.3469701,450,450,1593.88,-33.97233582,13.77330017
Alt2,Sep-31,N-0,421.9732342,450,450,1624.77,-37.29924774,11.72396946
Alt2,Sep-31,N-0,393.9405349,450,450,1636.83,-28.32055092,10.79564857
Alt2,Sep-31,N-0,368.5581602,450,450,1650.37,-19.42250633,16.92657089
Alt2,Sep-31,N-0,366.1518682,450,450,1665.82,-16.16767883,18.15402794
Alt2,Sep-31,N-0,333.1913839,450,450,1674.91,-11.83724785,19.21655846
Alt2,Sep-31,N-0,291.6650213,450,450,1673.02,0.375110894,22.91882896
Alt2,Sep-31,N-0,283.2563887,450,450,1662.59,-1.341317415,22.61460114
Alt2,Sep-31,N-0,309.8683686,450,450,1668.97,-8.269783974,20.49970245
Alt2,Sep-31,N-0,380.3668933,450,450,1679.03,-28.03595161,16.0534668
Alt2,Sep-31,N-0,476.7836158,450,450,1693.53,-49.40870285,11.59865379
Alt2,Sep-31,N-0,636.1277652,450,450,1693.6,-84.08035278,2.131908655
Alt2,Sep-31,N-0,830.9672227,380.7692261,396.6464539,1670.08,-108.1229401,-10.38557816
Alt2,Sep-31,N-0,1065.936193,380.7692261,380.7692261,1681.02,-158.259903,-24.1238308
Alt2,Sep-31,N-0,1397.341874,380.7692261,380.7692261,1682.91,-228.221756,-39.51208496
Alt2,Sep-31,N-0,1595.159324,140.9243011,380.7692261,1659.36,-186.3528748,-31.93173409
Alt2,Sep-31,N-0,1719.625733,0,380.7692261,1627.93,-170.5832825,-25.67164421
Alt2,Sep-31,N-0,1849.740247,0,356.1741028,1587.32,-192.9820251,-31.35111046
Alt2,Sep-31,N-0,1910.494615,0,0,1568.3,-187.3990326,-51.38764191
Alt2,Sep-31,N-0,1916.769759,0,0,1553.23,-188.0111542,-51.57465363
Alt2,Sep-31,N-0,1891.696143,0,0,1551.06,-178.2449341,-48.27410126
Alt2,Sep-31,N-0,1827.72226,0,0,1559.01,-165.4244995,-43.25617218
Alt2,Sep-31,N-0,1761.800527,0,0,1565.61,-154.2831116,-39.21866989
Alt2,Sep-31,N-0,1719.468469,0,0,1585.35,-141.7495422,-36.41290665
Alt2,Sep-31,N-0,1662.229631,0,0,1615.59,-122.270401,-30.93349075
Alt2,Sep-31,N-0,1628.515859,0,380.7692261,1655.1,-141.2731628,-14.65557671
Alt2,Sep-31,N-0,1521.366228,0,323.3805542,1676.68,-107.5436172,-14.8913765
Alt2,Sep-31,N-0,1550.583077,0,356.1741028,1690.27,-118.9450912,-15.28582001
Alt2,Sep-31,N-0,1453.223084,0,380.7692261,1688.95,-101.6899567,-12.24627495
Alt2,Sep-31,N-0,1349.403099,0,380.7692261,1697.93,-80.15544891,-10.07929325
Alt2,Sep-31,N-0,1243.270906,0,380.7692261,1703.25,-30.9119606,-2.382577658
Alt2,Sep-31,N-0,1159.527506,0,380.7692261,1696.81,-45.51410675,-3.464843988
Alt2,Sep-31,N-0,1002.694626,0,380.7692261,1707.99,-0.316845924,9.499650002
Alt2,Sep-31,N-0,921.6943097,0,450,1722.32,12.15077305,15.0082922
Alt2,Sep-31,N-0,889.7578297,0,446.3099976,1719.09,17.29117203,14.51855659
Alt2,Sep-31,N-0,877.1196566,0,380.7692261,1713.04,31.06267738,14.18724442
Alt2,Sep-31,N-0,788.6690204,0,380.7692261,1683.27,48.63145828,17.2837429
Alt2,Sep-31,N-0,658.9606097,0,450,1687.24,62.27232361,21.35975075
Alt2,Sep-31,N-0,618.3109002,0,450,1690.29,73.94399261,22.80820274
Alt2,Sep-31,N-0,685.8576455,0,398.8804016,1671.66,69.57019043,21.09283447
Alt2,Sep-31,N-0,699.3168676,0,380.7692261,1637.52,64.29315948,25.43998337
Alt2,Sep-31,N-0,712.9537344,0,380.7692261,1598.7,44.8119812,17.025383
Alt2,Sep-31,N-0,640.0926633,450,0,1571.93,-27.36620712,-10.22672844
Alt2,Sep-31,N-0,565.0957613,450,0,1557.34,-11.36480808,-7.351900578
Alt2,Sep-31,N-0,456.1082585,450,0,1551.46,10.32277489,-4.897201061
Alt2,Sep-31,N-0,308.6719868,450,0,1546.73,51.5613327,3.611478567
Alt2,Sep-31,N-0,288.4615856,380.7692261,380.7692261,1546.18,10.94896698,15.45079231
Alt2,Sep-31,N-0,294.8100733,380.7692261,380.7692261,1555.85,13.36110687,18.08922768
Alt2,Sep-31,N-0,268.0888815,450,450,1599.13,-4.583156586,23.254179
Alt2,Sep-31,N-0,267.0258487,450,450,1641.21,-3.940895319,23.80688286
Alt2,Sep-31,N-0,296.5060096,450,450,1649.27,-10.66950798,14.69141483
Alt2,Sep-31,N-0,370.7719374,450,450,1666.96,-25.90411758,8.53190136
Alt2,Sep-31,N-0,394.0867647,450,450,1672.14,-26.70876694,8.617528915
Alt2,Sep-31,N-0,345.6631985,450,450,1673.3,-13.56460762,12.2620306
Alt2,Sep-31,N-0,305.4932703,450,450,1671.59,-11.28830147,11.59255219
Alt2,Sep-31,N-0,538.7042247,450,450,1682.11,-58.10480118,-4.353932381
Alt2,Sep-31,N-0,628.7420077,380.7692261,380.7692261,1688.92,-40.97277451,-4.210425854
Alt2,Sep-31,N-0,705.2415895,380.7692261,380.7692261,1675.43,-58.05809402,-10.37251663
Alt2,Sep-31,N-0,807.02781,380.7692261,380.7692261,1676.88,-74.59174347,-13.4234972
Alt2,Sep-31,N-0,819.1647754,380.7692261,380.7692261,1671.04,-77.17848969,-13.73537445
Alt2,Sep-31,N-0,866.7999027,380.7692261,380.7692261,1663.01,-88.65567017,-15.19754601
Alt2,Sep-31,N-0,776.7514062,380.7692261,380.7692261,1677.48,-76.75085449,-14.27597809
Alt2,Sep-31,N-0,841.3487749,380.7692261,380.7692261,1682.82,-89.15132904,-17.67311096
Alt2,Sep-31,N-0,839.9636898,380.7692261,380.7692261,1656.69,-99.36807251,-16.83562088
Alt2,Sep-31,N-0,841.588639,380.7692261,380.7692261,1640.63,-96.00502014,-9.68042469
Alt2,Sep-31,N-0,898.7240555,380.7692261,380.7692261,1625.35,-100.9658813,-5.528901577
Alt2,Sep-31,N-0,964.0202737,0,0,1611.76,47.20729828,7.779808521
Alt2,Sep-31,N-0,1079.048318,0,0,1598.45,11.37607861,-0.924452484
Alt2,Sep-31,N-0,1072.182172,0,0,1587.96,16.33179474,0.05206091
Alt2,Sep-31,N-0,967.6091597,0,0,1584.68,45.65264511,7.644198418
Alt2,Sep-31,N-0,897.7541547,0,0,1579.11,64.83044434,12.55905914
Alt2,Sep-31,N-0,868.7533348,0,0,1583.28,66.97689056,14.13944912
Alt2,Sep-31,N-0,954.4991128,0,0,1603.47,56.3528595,12.2993021
Alt2,Sep-31,N-0,1023.461893,0,0,1616.22,33.80461884,5.74956274
Alt2,Sep-31,N-0,1066.628182,0,0,1617.41,15.47563362,-2.506395817
Alt2,Sep-31,N-0,1012.67951,380.7692261,380.7692261,1628.35,-129.1678314,-6.758682251
Alt2,Sep-31,N-0,1012.027307,380.7692261,380.7692261,1642.31,-133.8636475,-10.53087807
Alt2,Sep-31,N-0,978.6792536,380.7692261,380.7692261,1651.22,-119.4172668,-6.576601505
Alt2,Sep-31,N-0,1048.674197,380.7692261,380.7692261,1660.88,-131.1912384,-6.80629158
Alt2,Sep-31,N-0,1182.648269,380.7692261,380.7692261,1656.32,-170.1729736,-16.42655373
Alt2,Sep-31,N-0,1108.194541,380.7692261,380.7692261,1650.38,-161.0432892,-15.99968624
Alt2,Sep-31,N-0,1044.637677,380.7692261,380.7692261,1652.33,-151.8951721,-17.47173119
Alt2,Sep-31,N-0,1067.062467,380.7692261,380.7692261,1651.07,-157.8628693,-18.06934929
Alt2,Sep-31,N-0,1006.923871,380.7692261,380.7692261,1654.02,-145.635437,-14.54700565
Alt2,Sep-31,N-0,1010.322934,380.7692261,380.7692261,1651.37,-145.7816467,-13.6176405
Alt2,Sep-31,N-0,946.2225499,380.7692261,380.7692261,1662.27,-130.6701202,-9.777894974
Alt2,Sep-31,N-0,841.6800117,380.7692261,380.7692261,1653.52,-105.8966827,-6.482858181
Alt2,Sep-31,N-0,728.4361191,380.7692261,380.7692261,1645.42,-79.70307922,-0.209648371
Alt2,Sep-31,N-0,658.2102664,380.7692261,380.7692261,1626.87,-64.45152283,4.672451496
Alt2,Sep-31,N-0,588.028115,0,0,1614.74,157.9869843,28.58833122
Alt2,Sep-31,N-0,616.2119911,0,0,1595.09,144.6140747,22.10569
Alt2,Sep-31,N-0,728.6407316,0,0,1588.73,111.5010834,18.76094627
Alt2,Sep-31,N-0,486.2155142,0,0,1587.85,181.9674835,31.49637413
Alt2,Sep-31,N-0,320.4682693,380.7692261,380.7692261,1601.01,23.02337456,28.94338036
Alt2,Sep-31,N-0,262.9465936,380.7692261,380.7692261,1601.02,39.58714676,34.85870743
Alt2,Sep-31,N-0,257.2191458,380.7692261,380.7692261,1609.57,42.73905945,39.38242722
Alt2,Sep-31,N-0,239.3352382,380.7692261,407.8422546,1620.75,45.26280975,41.50139236
Alt2,Sep-31,N-0,235.2542253,380.7692261,450,1634.09,36.3311615,35.5004158
Alt2,Sep-31,N-0,370.024071,380.7692261,450,1642.56,-9.107208252,19.03973389
Alt2,Sep-31,N-0,474.4483624,380.7692261,450,1646.14,-37.45246887,10.40526867
Alt2,Sep-31,N-0,446.0018404,450,450,1647.5,-45.91110992,17.18582726
Alt2,Sep-31,N-0,344.2547812,450,450,1648,-22.61250877,24.16477394
Alt2,Sep-31,N-0,300.176865,450,450,1648.59,-10.40409088,25.80144882
Alt2,Sep-31,N-0,236.4650333,450,450,1646.89,11.03726578,30.15037918
Alt2,Sep-31,N-0,211.810092,450,450,1639.62,18.11747742,31.15889931
Alt2,Sep-31,N-0,175.5010059,450,450,1642.78,27.44854927,32.93320465
Alt2,Sep-31,N-0,142.1749614,450,450,1649.63,36.08272552,33.3062439
Alt2,Sep-31,N-0,127.90391,450,450,1638.94,36.094944,32.34721375
Alt2,Sep-31,N-0,136.9584246,450,450,1633.16,32.83185577,31.42874146
Alt2,Sep-31,N-0,168.4217386,450,450,1636.19,24.93292618,24.72134209
Alt2,Sep-31,N-0,279.9084866,450,450,1639.14,-8.265508652,13.10072517
Alt2,Sep-31,N-0,401.9850934,450,450,1636.5,-36.15088654,10.81353664
Alt2,Sep-31,N-0,554.6973133,450,450,1624.19,-75.27381134,1.529833078
Alt2,Sep-31,N-0,874.8227377,0,0,1598.55,73.34765625,0.913321495
Alt2,Sep-31,N-0,1119.092337,0,0,1583.79,2.810357809,-7.540459156
Alt2,Sep-31,N-0,1309.940865,0,0,1584.72,-48.23944092,-14.73088646
Alt2,Sep-31,N-0,1361.231333,0,0,1583.28,-62.96926117,-17.64072037
Alt2,Sep-31,N-0,1416.884081,0,0,1591.74,-69.28351593,-15.6614275
Alt2,Sep-31,N-0,1355.259258,0,0,1601.22,-61.12443924,-13.93351841
Alt2,Sep-31,N-0,1175.245315,0,52.11834717,1607.23,-18.83597374,-3.653737545
Alt2,Sep-31,N-0,970.1471376,380.7692261,450,1625.37,-170.8217926,-31.33940887
Alt2,Sep-31,N-0,901.1663036,380.7692261,437.2931519,1644.05,-141.4801331,-21.92410851
Alt2,Sep-31,N-0,880.7744977,380.7692261,380.7692261,1673.28,-103.070755,-8.474674225
Alt2,Sep-31,N-0,827.5880008,380.7692261,380.7692261,1702.53,-91.23043823,-6.601259708
Alt2,Sep-31,N-0,680.2587578,380.7692261,380.7692261,1697.24,-60.24069595,-4.685269833
